transaction_id,passenger_id,passenger_name,date,route,ticket_type,fare_paid_lkr,is_fraud,fraud_type,risk_score,risk_category,reason_for_flagging,suspected_fraud_type
TXN108500,PSG102514,Hansika Bandara,2024-07-13,Colombo Fort - Vavuniya,Government Employee Concession,252,0,,24.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108502,PSG103043,Ravindu Rathnayake,2024-07-13,Colombo Fort - Kurunegala,Senior Citizen Concession,90,0,,31.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108509,PSG101987,Sunil Ekanayake,2024-07-14,Colombo Fort - Galle,Full Fare,180,0,,17.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108507,PSG101082,Gayan Abeywardena,2024-07-14,Colombo Fort - Kurunegala,Student Concession,168,0,,24.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108511,PSG103135,Nadeesha Kumara,2024-07-14,Kandy - Badulla (Upcountry local),Full Fare,420,0,,26.9,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN108512,PSG102610,Lasith Wijesekara,2024-07-14,Colombo Fort - Badulla,Full Fare,420,0,,15.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108510,PSG103035,Saman Herath,2024-07-14,Colombo Fort - Badulla,Full Fare,180,0,,11.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108508,PSG101288,Dinesh Weerasinghe,2024-07-14,Colombo Fort - Batticaloa,Season Ticket,90,0,,34.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108513,PSG100372,Malsha Dissanayake,2024-07-14,Colombo Fort - Anuradhapura,Full Fare,420,0,,28.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108516,PSG102202,Ashan Wijesekara,2024-07-15,Colombo Fort - Galle,Full Fare,420,0,,10.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108514,PSG100101,Ishara Ekanayake,2024-07-15,Colombo Fort - Matara,Student Concession,168,0,,17.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108518,PSG100268,Ravindu Silva,2024-07-15,Colombo Fort - Kandy,Full Fare,180,0,,17.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108519,PSG102968,Ruwan Senanayake,2024-07-15,Maradana - Puttalam,Season Ticket,90,0,,13.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108521,PSG103035,Saman Herath,2024-07-15,Colombo Fort - Galle,Full Fare,180,0,,9.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108515,PSG101679,Chamara Karunaratne,2024-07-15,Colombo Fort - Jaffna,Student Concession,72,0,,36.6,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN108517,PSG100831,Chamara Senanayake,2024-07-15,Colombo Fort - Matara,Full Fare,180,0,,7.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108520,PSG101515,Hansika Gunawardena,2024-07-15,Colombo Fort - Kurunegala,Season Ticket,90,0,,15.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108523,PSG102897,Nuwan Bandara,2024-07-16,Colombo Fort - Jaffna,Full Fare,950,0,,25.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108526,PSG100469,Ravindu Karunaratne,2024-07-16,Colombo Fort - Anuradhapura,Full Fare,180,0,,12.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108531,PSG101852,Gayan Karunaratne,2024-07-16,Colombo Fort - Negombo (Coastal Line local),Government Employee Concession,108,1,Suspicious Resale,21.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108529,PSG101003,Ravindu Jayawardena,2024-07-16,Kandy - Badulla (Upcountry local),Government Employee Concession,108,0,,16.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108527,PSG102385,Dinesh Kumara,2024-07-16,Colombo Fort - Anuradhapura,Full Fare,180,0,,22.9,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN108528,PSG103050,Priyantha Wijesekara,2024-07-16,Colombo Fort - Batticaloa,Senior Citizen Concession,168,1,Abnormal Concession Usage,78.6,High,Fare paid does not match official concession rate,Abnormal Concession Usage
TXN108522,PSG101326,Chaminda Dissanayake,2024-07-16,Colombo Fort - Vavuniya,Full Fare,950,0,,19.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108524,PSG100474,Gayan Gunawardena,2024-07-16,Colombo Fort - Jaffna,Full Fare,180,0,,13.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108530,PSG100854,Ashan Bandara,2024-07-16,Colombo Fort - Batticaloa,Full Fare,180,1,Ticket Reuse,61.5,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN108525,PSG102717,Nadeesha Rajapaksha,2024-07-16,Colombo Fort - Matara,Full Fare,180,0,,15.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108533,PSG100297,Lasith de Zoysa,2024-07-17,Colombo Fort - Matara,Full Fare,420,0,,13.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108537,PSG100337,Dilani Herath,2024-07-17,Colombo Fort - Vavuniya,Season Ticket,90,0,,13.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108534,PSG100150,Kasun de Zoysa,2024-07-17,Colombo Fort - Kandy,Full Fare,180,0,,16.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108536,PSG103054,Dilani Amarasinghe,2024-07-17,Colombo Fort - Negombo (Coastal Line local),Full Fare,420,0,,12.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108535,PSG101636,Chathurika Rathnayake,2024-07-17,Colombo Fort - Kandy,Student Concession,168,0,,24.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108538,PSG100078,Saman Senanayake,2024-07-17,Colombo Fort - Anuradhapura,Student Concession,72,0,,21.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108532,PSG100039,Kavindi Ekanayake,2024-07-17,Colombo Fort - Negombo (Coastal Line local),Season Ticket,90,1,Ticket Reuse,75.7,High,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN108541,PSG100053,Malsha Ekanayake,2024-07-18,Colombo Fort - Kandy,Full Fare,180,0,,27.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108539,PSG101019,Chaminda Rathnayake,2024-07-18,Colombo Fort - Vavuniya,Full Fare,180,0,,14.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108544,PSG100625,Ashan Rathnayake,2024-07-18,Colombo Fort - Galle,Government Employee Concession,108,0,,32.8,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN108542,PSG103109,Nimal Abeywardena,2024-07-18,Colombo Fort - Matara,Full Fare,420,0,,15.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108540,PSG102607,Piyumi Bandara,2024-07-18,Kandy - Badulla (Upcountry local),Full Fare,180,0,,9.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108543,PSG102976,Chamara Ekanayake,2024-07-18,Kandy - Badulla (Upcountry local),Full Fare,950,0,,17.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108549,PSG102664,Chamara Weerasinghe,2024-07-19,Colombo Fort - Galle,Season Ticket,210,0,,39.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108545,PSG102673,Ishara Weerasinghe,2024-07-19,Colombo Fort - Trincomalee,Full Fare,950,0,,39.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108550,PSG101154,Lasith Karunaratne,2024-07-19,Colombo Fort - Anuradhapura,Disability Concession,54,0,,29.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108547,PSG100908,Ashan Gunawardena,2024-07-19,Maradana - Puttalam,Senior Citizen Concession,90,0,,37.5,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN108551,PSG102928,Ishara Dissanayake,2024-07-19,Colombo Fort - Galle,Full Fare,420,0,,29.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108548,PSG101288,Dinesh Weerasinghe,2024-07-19,Colombo Fort - Kandy,Season Ticket,90,0,,32.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108546,PSG101833,Sithumini Jayawardena,2024-07-19,Colombo Fort - Anuradhapura,Government Employee Concession,252,0,,37.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108552,PSG100166,Lasith de Zoysa,2024-07-20,Colombo Fort - Batticaloa,Full Fare,180,0,,26.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108557,PSG101837,Chathurika Rathnayake,2024-07-20,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,22.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108560,PSG100325,Ishara Ekanayake,2024-07-20,Colombo Fort - Batticaloa,Senior Citizen Concession,210,0,,31.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108561,PSG102997,Saman Bandara,2024-07-20,Colombo Fort - Anuradhapura,Full Fare,180,0,,12.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108558,PSG102176,Kavindi Rathnayake,2024-07-20,Colombo Fort - Galle,Season Ticket,90,0,,19.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108554,PSG102269,Sanduni Wijesekara,2024-07-20,Colombo Fort - Anuradhapura,Senior Citizen Concession,90,0,,42.8,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108562,PSG101909,Dilani Wijesekara,2024-07-20,Colombo Fort - Kandy,Full Fare,950,0,,28.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108563,PSG101692,Malsha Bandara,2024-07-20,Colombo Fort - Jaffna,Government Employee Concession,108,0,,42.4,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN108559,PSG100416,Ravindu Silva,2024-07-20,Colombo Fort - Jaffna,Senior Citizen Concession,90,0,,27.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108555,PSG102088,Lasith Herath,2024-07-20,Maradana - Puttalam,Season Ticket,90,0,,18.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108556,PSG101155,Dinesh Fernando,2024-07-20,Colombo Fort - Trincomalee,Student Concession,168,0,,26.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108553,PSG102637,Dilani Bandara,2024-07-20,Colombo Fort - Vavuniya,Full Fare,180,0,,23.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108575,PSG101761,Piyumi Jayawardena,2024-07-21,Colombo Fort - Trincomalee,Full Fare,180,0,,33.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108573,PSG101754,Kamal Wickramasinghe,2024-07-21,Colombo Fort - Anuradhapura,Student Concession,168,0,,45.1,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108572,PSG102871,Yasas Weerasinghe,2024-07-21,Colombo Fort - Kandy,Full Fare,180,0,,17.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108568,PSG101754,Kamal Wickramasinghe,2024-07-21,Colombo Fort - Jaffna,Full Fare,420,0,,38.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108569,PSG101656,Roshan Bandara,2024-07-21,Colombo Fort - Badulla,Season Ticket,90,0,,16.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108567,PSG100307,Anushka Amarasinghe,2024-07-21,Colombo Fort - Matara,Season Ticket,90,0,,35.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108570,PSG100860,Sunil Herath,2024-07-21,Colombo Fort - Kurunegala,Government Employee Concession,252,0,,26.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108574,PSG101450,Nadeesha de Zoysa,2024-07-21,Colombo Fort - Badulla,Full Fare,180,0,,22.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108576,PSG102633,Kavindi Amarasinghe,2024-07-21,Colombo Fort - Matara,Full Fare,420,0,,17.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108571,PSG100220,Chaminda Wickramasinghe,2024-07-21,Colombo Fort - Matara,Season Ticket,210,0,,37.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108565,PSG101957,Malsha Fernando,2024-07-21,Colombo Fort - Ratnapura Line,Full Fare,420,0,,32.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108564,PSG102257,Roshan Kumara,2024-07-21,Colombo Fort - Ratnapura Line,Full Fare,420,0,,17.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108566,PSG102601,Sanduni Ekanayake,2024-07-21,Colombo Fort - Trincomalee,Government Employee Concession,108,1,Ticket Reuse,70.2,High,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN108585,PSG100061,Chathurika Weerasinghe,2024-07-22,Colombo Fort - Anuradhapura,Full Fare,180,0,,20.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108578,PSG103038,Lasith Jayawardena,2024-07-22,Colombo Fort - Trincomalee,Student Concession,54,1,Abnormal Concession Usage,65.9,Medium,Fare paid does not match official concession rate,Abnormal Concession Usage
TXN108577,PSG100173,Chaminda Abeywardena,2024-07-22,Colombo Fort - Kurunegala,Full Fare,180,0,,6.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108581,PSG101548,Chamara Wickramasinghe,2024-07-22,Colombo Fort - Kurunegala,Full Fare,180,0,,9.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108584,PSG101651,Dilani Gunawardena,2024-07-22,Colombo Fort - Kandy,Full Fare,180,0,,22.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108582,PSG102553,Sachini Rajapaksha,2024-07-22,Colombo Fort - Anuradhapura,Season Ticket,90,0,,13.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108579,PSG100423,Ruwan Fernando,2024-07-22,Kandy - Badulla (Upcountry local),Senior Citizen Concession,90,0,,18.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108583,PSG102400,Dilani Senanayake,2024-07-22,Colombo Fort - Matara,Full Fare,420,0,,18.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108580,PSG101178,Nuwan Bandara,2024-07-22,Maradana - Puttalam,Season Ticket,210,0,,32.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108588,PSG100963,Kasun Silva,2024-07-23,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,26.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108586,PSG100167,Ravindu de Zoysa,2024-07-23,Colombo Fort - Negombo (Coastal Line local),Student Concession,72,0,,12.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108593,PSG101088,Saman Weerasinghe,2024-07-23,Maradana - Puttalam,Full Fare,180,0,,11.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108591,PSG101301,Malsha Senanayake,2024-07-23,Colombo Fort - Vavuniya,Student Concession,168,0,,21.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108592,PSG100482,Gayan Senanayake,2024-07-23,Colombo Fort - Negombo (Coastal Line local),Student Concession,168,0,,20.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108589,PSG100909,Ruwan Gunawardena,2024-07-23,Colombo Fort - Jaffna,Full Fare,950,1,Suspicious Resale,82.9,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN108590,PSG102439,Anushka Kumara,2024-07-23,Colombo Fort - Galle,Full Fare,180,0,,4.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108587,PSG101465,Chamara Ekanayake,2024-07-23,Colombo Fort - Negombo (Coastal Line local),Senior Citizen Concession,90,0,,20.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108594,PSG100097,Gayan Fernando,2024-07-23,Colombo Fort - Vavuniya,Full Fare,420,0,,14.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108602,PSG100946,Yasas Herath,2024-07-24,Colombo Fort - Galle,Season Ticket,210,0,,21.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN108596,PSG101418,Gayan Wijesekara,2024-07-24,Colombo Fort - Anuradhapura,Full Fare,420,1,Suspicious Resale,71.6,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN108595,PSG102072,Saman Gunawardena,2024-07-24,Kandy - Badulla (Upcountry local),Student Concession,72,0,,21.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
