transaction_id,passenger_id,passenger_name,date,time,day_of_week,route,travel_class,ticket_type,standard_fare_lkr,fare_paid_lkr,payment_method,booking_channel,seat_number,ticket_scan_count,inspection_status,is_fraud,fraud_type
TXN105002,PSG100235,Sachini de Zoysa,2023-02-12T00:00:00,10:00,Sunday,Colombo Fort - Galle,3rd Class,Season Ticket,180,90,Online,Online,,1,Inspected,1,Suspicious Resale
TXN104999,PSG100036,Ravindu Silva,2023-02-12T00:00:00,10:37,Sunday,Colombo Fort - Batticaloa,2nd Class,Full Fare,420,420,Online,Online,,1,Inspected,1,Suspicious Resale
TXN104998,PSG102473,Tharindu Karunaratne,2023-02-12T00:00:00,14:13,Sunday,Colombo Fort - Jaffna,3rd Class,Season Ticket,180,90,Online,Station Counter,,1,Not Inspected,0,None
TXN105000,PSG100242,Ravindu Bandara,2023-02-12T00:00:00,15:09,Sunday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Cash,Station Counter,,3,Inspected,1,Ticket Reuse
TXN104997,PSG102719,Nuwan Senanayake,2023-02-12T00:00:00,20:51,Sunday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105008,PSG102532,Nadeesha Ekanayake,2023-02-13T00:00:00,06:18,Monday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN105010,PSG102127,Kasun Wickramasinghe,2023-02-13T00:00:00,08:39,Monday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Online,Online,235.0,1,Not Inspected,0,None
TXN105006,PSG100689,Nadeesha Karunaratne,2023-02-13T00:00:00,08:47,Monday,Kandy - Badulla (Upcountry local),2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN105009,PSG102222,Sachini Rathnayake,2023-02-13T00:00:00,08:51,Monday,Colombo Fort - Kurunegala,2nd Class,Government Employee Concession,420,252,Cash,Station Counter,,1,Inspected,0,None
TXN105004,PSG101024,Sachini Ekanayake,2023-02-13T00:00:00,09:02,Monday,Colombo Fort - Vavuniya,2nd Class,Disability Concession,420,126,Cash,Station Counter,,1,Inspected,0,None
TXN105005,PSG102086,Nadeesha Dissanayake,2023-02-13T00:00:00,11:39,Monday,Colombo Fort - Galle,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN105007,PSG102481,Chaminda Bandara,2023-02-13T00:00:00,13:59,Monday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN105003,PSG101164,Nimal Silva,2023-02-13T00:00:00,16:38,Monday,Kandy - Badulla (Upcountry local),3rd Class,Student Concession,180,72,Online,Online,156.0,1,Inspected,0,None
TXN105011,PSG100774,Ishara Perera,2023-02-14T00:00:00,05:52,Tuesday,Colombo Fort - Ratnapura Line,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN105012,PSG101189,Chaminda Ekanayake,2023-02-14T00:00:00,11:45,Tuesday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Online,Online,28.0,2,Inspected,1,Ticket Reuse
TXN105013,PSG102066,Hansika Karunaratne,2023-02-14T00:00:00,12:39,Tuesday,Colombo Fort - Jaffna,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN105020,PSG102576,Ashan Ekanayake,2023-02-15T00:00:00,06:15,Wednesday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105016,PSG102333,Lasith Silva,2023-02-15T00:00:00,07:15,Wednesday,Colombo Fort - Jaffna,2nd Class,Full Fare,420,420,Online,Online,226.0,1,Inspected,0,None
TXN105014,PSG102254,Ashan Rajapaksha,2023-02-15T00:00:00,08:06,Wednesday,Kandy - Badulla (Upcountry local),3rd Class,Student Concession,180,72,Online,Online,281.0,1,Not Inspected,1,Suspicious Resale
TXN105021,PSG102771,Dinesh Kumara,2023-02-15T00:00:00,08:36,Wednesday,Maradana - Puttalam,2nd Class,Full Fare,420,420,Online,Online,5.0,1,Not Inspected,0,None
TXN105017,PSG102779,Nadeesha Silva,2023-02-15T00:00:00,09:12,Wednesday,Colombo Fort - Galle,1st Class,Full Fare,950,950,Cash,Station Counter,,1,Inspected,0,None
TXN105018,PSG102713,Piyumi Silva,2023-02-15T00:00:00,10:05,Wednesday,Colombo Fort - Batticaloa,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN105015,PSG101287,Malsha Wickramasinghe,2023-02-15T00:00:00,14:02,Wednesday,Colombo Fort - Galle,2nd Class,Full Fare,420,420,Online,Station Counter,,1,Not Inspected,0,None
TXN105019,PSG101303,Nadeesha Gunawardena,2023-02-15T00:00:00,16:38,Wednesday,Colombo Fort - Galle,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Inspected,0,None
TXN105022,PSG100415,Ashan Bandara,2023-02-16T00:00:00,08:29,Thursday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN105026,PSG103162,Gayan Silva,2023-02-16T00:00:00,09:27,Thursday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN105024,PSG100189,Tharindu Gunawardena,2023-02-16T00:00:00,11:30,Thursday,Colombo Fort - Badulla,2nd Class,Government Employee Concession,420,252,Online,Online,265.0,1,Not Inspected,0,None
TXN105027,PSG100144,Kavindi Weerasinghe,2023-02-16T00:00:00,12:03,Thursday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105023,PSG102456,Nimal Amarasinghe,2023-02-16T00:00:00,15:49,Thursday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Online,Online,287.0,1,Not Inspected,0,None
TXN105025,PSG100475,Sunil Wickramasinghe,2023-02-16T00:00:00,16:24,Thursday,Colombo Fort - Vavuniya,3rd Class,Disability Concession,180,54,Online,Online,360.0,1,Inspected,0,None
TXN105028,PSG101431,Sanduni Amarasinghe,2023-02-16T00:00:00,16:28,Thursday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105031,PSG101203,Tharindu Herath,2023-02-17T00:00:00,05:23,Friday,Colombo Fort - Negombo (Coastal Line local),1st Class,Government Employee Concession,950,570,Cash,Station Counter,,1,Not Inspected,0,None
TXN105034,PSG101914,Anushka Jayawardena,2023-02-17T00:00:00,05:31,Friday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Online,Online,286.0,1,Inspected,0,None
TXN105033,PSG100377,Kavindi Rathnayake,2023-02-17T00:00:00,12:54,Friday,Colombo Fort - Matara,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN105030,PSG101810,Chaminda Bandara,2023-02-17T00:00:00,13:09,Friday,Colombo Fort - Kandy,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN105032,PSG101927,Ishara Herath,2023-02-17T00:00:00,13:59,Friday,Colombo Fort - Galle,3rd Class,Senior Citizen Concession,180,90,Online,Online,345.0,1,Inspected,0,None
TXN105029,PSG102812,Priyantha Ekanayake,2023-02-17T00:00:00,16:38,Friday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105036,PSG101946,Ravindu Bandara,2023-02-18T00:00:00,05:09,Saturday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Online,Online,388.0,1,Inspected,0,None
TXN105035,PSG101678,Kamal Wijesekara,2023-02-18T00:00:00,10:53,Saturday,Colombo Fort - Vavuniya,2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN105038,PSG101296,Nadeesha Fernando,2023-02-18T00:00:00,10:56,Saturday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Online,Online,61.0,1,Inspected,0,None
TXN105037,PSG100498,Nadeesha Dissanayake,2023-02-18T00:00:00,11:43,Saturday,Colombo Fort - Galle,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN105039,PSG102060,Hansika Abeywardena,2023-02-19T00:00:00,09:41,Sunday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105041,PSG102137,Nimal Kumara,2023-02-19T00:00:00,09:44,Sunday,Colombo Fort - Anuradhapura,1st Class,Full Fare,950,950,Cash,Station Counter,,1,Not Inspected,0,None
TXN105040,PSG100592,Nuwan Wickramasinghe,2023-02-19T00:00:00,16:48,Sunday,Colombo Fort - Galle,2nd Class,Season Ticket,420,210,Online,Online,305.0,1,Not Inspected,0,None
TXN105045,PSG102926,Ashan Ekanayake,2023-02-20T00:00:00,05:03,Monday,Colombo Fort - Vavuniya,3rd Class,Full Fare,180,180,Online,Online,379.0,1,Not Inspected,1,Suspicious Resale
TXN105049,PSG100964,Chamara Rajapaksha,2023-02-20T00:00:00,07:00,Monday,Colombo Fort - Kurunegala,3rd Class,Student Concession,180,72,Online,Online,145.0,1,Not Inspected,0,None
TXN105048,PSG101709,Sunil Gunawardena,2023-02-20T00:00:00,09:15,Monday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Online,Online,312.0,1,Not Inspected,0,None
TXN105044,PSG101650,Chathurika Gunawardena,2023-02-20T00:00:00,10:24,Monday,Colombo Fort - Batticaloa,2nd Class,Full Fare,420,420,Online,Online,209.0,1,Not Inspected,0,None
TXN105050,PSG100131,Dinesh Abeywardena,2023-02-20T00:00:00,10:42,Monday,Colombo Fort - Anuradhapura,1st Class,Full Fare,950,950,Cash,Station Counter,,1,Not Inspected,0,None
TXN105042,PSG101015,Kavindi Jayawardena,2023-02-20T00:00:00,13:42,Monday,Colombo Fort - Kandy,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN105043,PSG101610,Anushka Gunawardena,2023-02-20T00:00:00,15:27,Monday,Maradana - Puttalam,2nd Class,Government Employee Concession,420,252,Online,Online,208.0,1,Not Inspected,0,None
TXN105046,PSG102120,Kasun Gunawardena,2023-02-20T00:00:00,16:20,Monday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN105047,PSG102023,Ravindu Bandara,2023-02-20T00:00:00,16:31,Monday,Maradana - Puttalam,2nd Class,Season Ticket,420,210,Online,Online,135.0,1,Inspected,0,None
TXN105051,PSG101837,Chathurika Rathnayake,2023-02-20T00:00:00,20:17,Monday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN105056,PSG100791,Nadeesha Rathnayake,2023-02-21T00:00:00,05:59,Tuesday,Colombo Fort - Kandy,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Inspected,0,None
TXN105055,PSG100276,Piyumi Wickramasinghe,2023-02-21T00:00:00,06:41,Tuesday,Colombo Fort - Trincomalee,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN105057,PSG102678,Anushka Herath,2023-02-21T00:00:00,08:31,Tuesday,Colombo Fort - Matara,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN105052,PSG101890,Kamal Bandara,2023-02-21T00:00:00,10:26,Tuesday,Colombo Fort - Anuradhapura,1st Class,Full Fare,950,950,Online,Online,122.0,1,Not Inspected,0,None
TXN105054,PSG101679,Chamara Karunaratne,2023-02-21T00:00:00,12:00,Tuesday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105058,PSG100300,Dilani Kumara,2023-02-21T00:00:00,13:39,Tuesday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Online,Station Counter,,1,Not Inspected,0,None
TXN105053,PSG102961,Chathurika Rajapaksha,2023-02-21T00:00:00,16:36,Tuesday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Online,Online,196.0,1,Not Inspected,0,None
TXN105060,PSG102700,Sanduni Ekanayake,2023-02-22T00:00:00,05:01,Wednesday,Colombo Fort - Badulla,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN105059,PSG102764,Nimal Fernando,2023-02-22T00:00:00,08:00,Wednesday,Colombo Fort - Anuradhapura,3rd Class,Senior Citizen Concession,180,90,Online,Online,25.0,1,Not Inspected,0,None
TXN105061,PSG100431,Saman Kumara,2023-02-22T00:00:00,12:24,Wednesday,Colombo Fort - Matara,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Not Inspected,0,None
TXN105065,PSG100752,Sithumini Bandara,2023-02-22T00:00:00,12:58,Wednesday,Colombo Fort - Matara,2nd Class,Student Concession,420,168,Cash,Station Counter,,1,Inspected,0,None
TXN105064,PSG102281,Nimal Jayawardena,2023-02-22T00:00:00,13:05,Wednesday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Online,Online,376.0,1,Not Inspected,1,Suspicious Resale
TXN105062,PSG102926,Ashan Ekanayake,2023-02-22T00:00:00,14:10,Wednesday,Maradana - Puttalam,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Inspected,0,None
TXN105063,PSG100196,Tharindu Senanayake,2023-02-22T00:00:00,19:14,Wednesday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105067,PSG101564,Nadeesha Kumara,2023-02-23T00:00:00,08:47,Thursday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN105066,PSG102515,Lasith de Zoysa,2023-02-23T00:00:00,16:37,Thursday,Colombo Fort - Ratnapura Line,2nd Class,Full Fare,420,420,Online,Online,249.0,1,Not Inspected,0,None
TXN105074,PSG101305,Chaminda Abeywardena,2023-02-24T00:00:00,06:35,Friday,Colombo Fort - Matara,2nd Class,Full Fare,420,420,Online,Online,17.0,1,Not Inspected,0,None
TXN105071,PSG102674,Lasith Senanayake,2023-02-24T00:00:00,08:33,Friday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Online,Online,232.0,1,Not Inspected,0,None
TXN105070,PSG101619,Yasas Perera,2023-02-24T00:00:00,09:19,Friday,Kandy - Badulla (Upcountry local),3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Inspected,0,None
TXN105077,PSG100607,Sunil Silva,2023-02-24T00:00:00,10:17,Friday,Colombo Fort - Galle,1st Class,Full Fare,950,950,Cash,Station Counter,,1,Not Inspected,0,None
TXN105073,PSG100692,Tharindu Bandara,2023-02-24T00:00:00,12:04,Friday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105072,PSG102363,Sunil Wijesekara,2023-02-24T00:00:00,12:21,Friday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Online,Online,4.0,1,Not Inspected,0,None
TXN105069,PSG102671,Sithumini Rathnayake,2023-02-24T00:00:00,12:23,Friday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN105075,PSG101942,Ruwan Rathnayake,2023-02-24T00:00:00,13:21,Friday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Online,Online,91.0,1,Inspected,0,None
TXN105076,PSG101232,Ravindu Jayawardena,2023-02-24T00:00:00,14:47,Friday,Colombo Fort - Galle,2nd Class,Full Fare,420,420,Online,Station Counter,,1,Not Inspected,0,None
TXN105068,PSG101212,Kasun Senanayake,2023-02-24T00:00:00,18:37,Friday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN105078,PSG101510,Kasun Silva,2023-02-25T00:00:00,09:40,Saturday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105082,PSG102078,Hansika Wickramasinghe,2023-02-25T00:00:00,10:31,Saturday,Colombo Fort - Ratnapura Line,3rd Class,Season Ticket,180,90,Online,Online,307.0,1,Not Inspected,0,None
TXN105081,PSG102974,Gayan Karunaratne,2023-02-25T00:00:00,13:48,Saturday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Online,Online,,1,Inspected,1,Suspicious Resale
TXN105079,PSG100502,Saman Abeywardena,2023-02-25T00:00:00,14:16,Saturday,Colombo Fort - Kurunegala,1st Class,Student Concession,950,380,Online,Online,96.0,1,Not Inspected,0,None
TXN105080,PSG101493,Sachini Kumara,2023-02-25T00:00:00,17:34,Saturday,Colombo Fort - Badulla,3rd Class,Senior Citizen Concession,180,90,Online,Station Counter,,1,Not Inspected,0,None
TXN105083,PSG100244,Sachini Amarasinghe,2023-02-26T00:00:00,08:15,Sunday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105088,PSG102768,Kamal de Zoysa,2023-02-26T00:00:00,08:36,Sunday,Colombo Fort - Trincomalee,1st Class,Student Concession,950,380,Cash,Station Counter,,1,Inspected,0,None
TXN105086,PSG100801,Piyumi Wickramasinghe,2023-02-26T00:00:00,13:11,Sunday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Online,Online,229.0,1,Not Inspected,0,None
TXN105087,PSG102537,Ruwan Dissanayake,2023-02-26T00:00:00,13:49,Sunday,Colombo Fort - Jaffna,3rd Class,Government Employee Concession,180,108,Online,Online,206.0,1,Not Inspected,0,None
TXN105084,PSG101436,Piyumi Bandara,2023-02-26T00:00:00,14:43,Sunday,Colombo Fort - Matara,3rd Class,Government Employee Concession,180,90,Online,Online,222.0,1,Not Inspected,1,Abnormal Concession Usage
TXN105085,PSG102497,Chathurika Bandara,2023-02-26T00:00:00,15:54,Sunday,Colombo Fort - Matara,3rd Class,Season Ticket,180,90,Online,Online,150.0,4,Not Inspected,1,Ticket Reuse
TXN105094,PSG101289,Chaminda Senanayake,2023-02-27T00:00:00,10:51,Monday,Colombo Fort - Matara,3rd Class,Government Employee Concession,180,108,Online,Station Counter,,1,Inspected,0,None
TXN105091,PSG102842,Kavindi Rathnayake,2023-02-27T00:00:00,12:27,Monday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Online,Online,270.0,1,Inspected,0,None
TXN105092,PSG102712,Lasith Bandara,2023-02-27T00:00:00,14:56,Monday,Colombo Fort - Jaffna,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN105093,PSG102848,Sunil Kumara,2023-02-27T00:00:00,15:51,Monday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN105095,PSG102078,Hansika Wickramasinghe,2023-02-27T00:00:00,16:01,Monday,Colombo Fort - Kurunegala,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN105089,PSG100506,Ashan Wickramasinghe,2023-02-27T00:00:00,17:01,Monday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Online,Station Counter,,1,Inspected,0,None
TXN105090,PSG102213,Ashan Weerasinghe,2023-02-27T00:00:00,20:40,Monday,Colombo Fort - Batticaloa,1st Class,Season Ticket,950,475,Cash,Station Counter,,1,Not Inspected,0,None
TXN105098,PSG100302,Piyumi Karunaratne,2023-02-28T00:00:00,11:32,Tuesday,Colombo Fort - Anuradhapura,1st Class,Full Fare,950,950,Online,Station Counter,,1,Inspected,0,None
TXN105099,PSG100165,Kavindi Dissanayake,2023-02-28T00:00:00,11:43,Tuesday,Kandy - Badulla (Upcountry local),3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN105097,PSG100649,Nadeesha Perera,2023-02-28T00:00:00,12:54,Tuesday,Colombo Fort - Batticaloa,3rd Class,Student Concession,180,72,Online,Online,390.0,1,Not Inspected,0,None
TXN105096,PSG102915,Lasith Jayawardena,2023-02-28T00:00:00,19:57,Tuesday,Colombo Fort - Trincomalee,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN105100,PSG100893,Chamara Fernando,2023-03-01T00:00:00,08:18,Wednesday,Colombo Fort - Kurunegala,3rd Class,Season Ticket,180,90,Online,Online,45.0,1,Inspected,0,None
TXN105107,PSG102422,Sachini Kumara,2023-03-01T00:00:00,10:56,Wednesday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105106,PSG100562,Sanduni de Zoysa,2023-03-01T00:00:00,11:58,Wednesday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN105105,PSG102089,Ravindu Weerasinghe,2023-03-01T00:00:00,13:21,Wednesday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Online,Online,36.0,1,Not Inspected,0,None
TXN105103,PSG101402,Chamara Rajapaksha,2023-03-01T00:00:00,14:15,Wednesday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105102,PSG102378,Sithumini Silva,2023-03-01T00:00:00,15:53,Wednesday,Maradana - Puttalam,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN105101,PSG101329,Anushka Jayawardena,2023-03-01T00:00:00,16:55,Wednesday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN105104,PSG103068,Ruwan Herath,2023-03-01T00:00:00,16:56,Wednesday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN105114,PSG100904,Sunil Rajapaksha,2023-03-02T00:00:00,08:52,Thursday,Maradana - Puttalam,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Inspected,0,None
TXN105112,PSG100571,Roshan de Zoysa,2023-03-02T00:00:00,09:37,Thursday,Colombo Fort - Badulla,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN105111,PSG103143,Sunil Fernando,2023-03-02T00:00:00,10:37,Thursday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN105110,PSG102364,Saman Ekanayake,2023-03-02T00:00:00,11:55,Thursday,Colombo Fort - Galle,1st Class,Full Fare,950,950,Online,Online,,1,Inspected,1,Suspicious Resale
TXN105108,PSG101501,Roshan Rajapaksha,2023-03-02T00:00:00,12:06,Thursday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Online,Online,297.0,1,Inspected,0,None
TXN105109,PSG101472,Piyumi Silva,2023-03-02T00:00:00,13:08,Thursday,Colombo Fort - Matara,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN105113,PSG102163,Sanduni Rathnayake,2023-03-02T00:00:00,13:14,Thursday,Kandy - Badulla (Upcountry local),2nd Class,Disability Concession,420,126,Cash,Station Counter,,1,Inspected,0,None
TXN105115,PSG102550,Kavindi Karunaratne,2023-03-02T00:00:00,17:25,Thursday,Colombo Fort - Kandy,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN105121,PSG103160,Malsha Rajapaksha,2023-03-03T00:00:00,13:09,Friday,Colombo Fort - Matara,1st Class,Student Concession,950,380,Cash,Station Counter,,1,Inspected,0,None
TXN105117,PSG101696,Malsha Jayawardena,2023-03-03T00:00:00,14:19,Friday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
